City ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Current Description,Date
519,Cururupu,-1.8283,-44.8683,75.25,97,35,3.69,BR,scattered clouds,2021-05-21 23:05:02
520,Menomonie,44.8755,-91.9193,76.39,78,75,9.22,US,broken clouds,2021-05-21 23:05:02
521,Kasongo-Lunda,-6.4667,16.8167,70.03,62,72,1.63,CD,broken clouds,2021-05-21 23:02:14
522,Yarmouth,41.7057,-70.2286,68.97,67,1,5.01,US,clear sky,2021-05-21 23:04:23
523,Half Moon Bay,37.4636,-122.4286,73.35,65,20,17.36,US,few clouds,2021-05-21 23:00:13
524,Thinadhoo,0.5333,72.9333,83.39,73,76,10.87,MV,broken clouds,2021-05-21 23:05:04
525,Maua,-23.6678,-46.4614,71.89,52,19,3.29,BR,few clouds,2021-05-21 23:05:04
526,Olden,61.8364,6.8064,48.16,81,69,4.05,NO,broken clouds,2021-05-21 23:05:04
527,Normandin,48.8333,-72.5321,71.92,68,100,5.59,CA,overcast clouds,2021-05-21 23:05:05
528,Pervomayskoye,43.919,46.7102,59.38,89,69,2.86,RU,broken clouds,2021-05-21 23:05:05
529,Chagoda,59.164,35.3285,44.31,82,5,8.59,RU,clear sky,2021-05-21 23:05:05
530,Mokhsogollokh,61.4681,128.9203,45.12,47,18,10.18,RU,few clouds,2021-05-21 23:05:06
531,Natal,-5.795,-35.2094,76.75,75,9,9.53,BR,clear sky,2021-05-21 23:02:00
532,Plettenberg Bay,-34.0527,23.3716,51.4,76,7,7.92,ZA,clear sky,2021-05-21 23:05:06
533,Mizan Teferi,6.9833,35.5833,61.2,95,21,2.55,ET,few clouds,2021-05-21 23:05:06
534,Yasnaya Polyana,44.0225,42.7539,64.6,51,100,6.2,RU,light rain,2021-05-21 23:05:06
535,La Primavera,5.4906,-70.4092,79.41,86,98,5.1,CO,overcast clouds,2021-05-21 23:05:07
536,Bolgar,54.95,49.0667,55.63,94,100,2.21,RU,light rain,2021-05-21 23:05:07
537,Hamilton,39.1834,-84.5333,83.61,50,99,1.01,US,overcast clouds,2021-05-21 23:00:12
538,Edd,13.9297,41.6925,87.67,60,7,0.56,ER,clear sky,2021-05-21 23:05:07
539,Pitangueiras,-21.0094,-48.2217,70.32,39,8,0.72,BR,clear sky,2021-05-21 23:04:07
540,Tazmalt,36.3868,4.3989,73.26,40,62,5.86,DZ,broken clouds,2021-05-21 23:05:08
541,Alta Floresta,-9.8756,-56.0861,77.18,83,94,1.74,BR,overcast clouds,2021-05-21 23:00:34
542,Shorewood,41.52,-88.2017,84.15,52,40,3.44,US,scattered clouds,2021-05-21 23:05:08
543,Tobane,-21.95,27.9,61.45,26,3,8.19,BW,clear sky,2021-05-21 23:05:08
544,Lichtenburg,-26.152,26.1597,44.71,45,100,8.05,ZA,overcast clouds,2021-05-21 23:05:08
545,Nicoya,10.1483,-85.452,87.35,64,98,7.87,CR,overcast clouds,2021-05-21 23:05:09
546,Eirunepe,-6.6603,-69.8736,74.53,96,97,1.12,BR,heavy intensity rain,2021-05-21 23:05:09
547,Manokwari,-0.8667,134.0833,80.58,78,100,3.4,ID,overcast clouds,2021-05-21 23:01:12
548,Korla,41.7597,86.1469,56.66,40,1,3.02,CN,clear sky,2021-05-21 23:05:09
549,Tumut,-35.3,148.2167,49.19,61,0,1.07,AU,clear sky,2021-05-21 23:05:09
550,Ferrenafe,-6.6389,-79.7889,67.82,72,90,13.11,PE,overcast clouds,2021-05-21 23:05:10
551,Severo-Yeniseyskiy,60.3725,93.0408,35.44,67,19,2.55,RU,few clouds,2021-05-21 23:05:10
552,Eureka,40.8021,-124.1637,66.74,68,0,8.99,US,clear sky,2021-05-21 23:03:54
553,Boca Do Acre,-8.7522,-67.3978,75.52,96,100,2.66,BR,overcast clouds,2021-05-21 23:05:10
554,Kamina,-8.7386,24.9906,62.73,60,2,2.89,CD,clear sky,2021-05-21 23:05:11
555,Mayma,52.0197,85.9114,40.87,68,100,4.97,RU,overcast clouds,2021-05-21 23:05:11
556,Turbat,26.0023,63.044,91.65,8,0,10.83,PK,clear sky,2021-05-21 23:04:04
557,Barcelos,41.5388,-8.6151,57.85,82,100,3.2,PT,overcast clouds,2021-05-21 23:05:11
558,Rio Gallegos,-51.6226,-69.2181,43.9,86,90,4.0,AR,overcast clouds,2021-05-21 23:01:30
559,San Vicente,-26.6167,-54.1333,61.56,97,50,4.7,AR,light rain,2021-05-21 23:05:12
560,Imbituba,-28.24,-48.6703,65.25,95,100,11.68,BR,overcast clouds,2021-05-21 23:00:40
561,Dicabisagan,17.0818,122.4157,82.8,77,30,4.59,PH,scattered clouds,2021-05-21 23:05:12
562,Cuamba,-14.8031,36.5372,60.69,72,0,2.93,MZ,clear sky,2021-05-21 23:05:12
563,Namatanai,-3.6667,152.4333,82.67,79,68,6.33,PG,light rain,2021-05-21 23:05:13
564,Podgornoye,51.735,39.1496,48.42,87,0,7.0,RU,clear sky,2021-05-21 23:04:05
565,Yulara,-25.2406,130.9889,55.24,47,0,6.91,AU,clear sky,2021-05-21 23:05:13
566,Rocha,-34.4833,-54.3333,59.68,86,100,17.05,UY,light rain,2021-05-21 23:01:08
567,Rawicz,51.6095,16.8585,55.92,74,100,1.01,PL,overcast clouds,2021-05-21 23:05:13
568,Hobyo,5.3505,48.5268,79.27,81,84,23.22,SO,broken clouds,2021-05-21 23:05:14
569,Honningsvag,70.9821,25.9704,35.8,72,100,23.13,NO,overcast clouds,2021-05-21 23:05:14
570,Mizdah,31.4451,12.9801,62.37,68,2,11.86,LY,clear sky,2021-05-21 23:05:14
571,Baykit,61.67,96.37,38.98,76,37,0.78,RU,scattered clouds,2021-05-21 23:05:14
572,Ilheus,-14.7889,-39.0494,73.11,83,18,5.23,BR,few clouds,2021-05-21 23:05:15
573,Leh,34.1667,77.5833,41.4,46,67,2.91,IN,broken clouds,2021-05-21 23:05:15
574,Ambanja,-13.6833,48.45,68.9,75,7,4.63,MG,clear sky,2021-05-21 23:05:15
575,Koungheul,13.9833,-14.8,85.73,21,16,12.17,SN,few clouds,2021-05-21 23:05:15
576,Corumba,-19.0092,-57.6533,87.53,41,100,7.36,BR,overcast clouds,2021-05-21 23:05:16
577,Bridlington,54.0831,-0.1919,51.98,91,100,17.87,GB,overcast clouds,2021-05-21 23:05:16
578,Clarence Town,-32.5833,151.7833,63.99,82,7,2.84,AU,clear sky,2021-05-21 23:05:16
579,Conakry,9.538,-13.6773,81.54,82,88,7.11,GN,light rain,2021-05-21 23:05:16
580,Duluth,46.7833,-92.1066,80.04,72,40,1.01,US,scattered clouds,2021-05-21 23:02:46
581,Launceston,-41.45,147.1667,51.15,91,90,3.38,AU,overcast clouds,2021-05-21 23:05:17
582,Pedernales,18.0384,-71.744,83.3,63,100,7.25,DO,overcast clouds,2021-05-21 23:05:17
583,Dongsheng,39.8161,109.9776,63.73,51,29,13.82,CN,scattered clouds,2021-05-21 23:05:17
584,State College,40.7934,-77.86,86.65,30,40,6.91,US,scattered clouds,2021-05-21 23:03:54
585,Pevek,69.7008,170.3133,31.44,90,83,2.04,RU,broken clouds,2021-05-21 23:05:18
586,Makat,47.6469,53.3463,73.74,30,0,12.44,KZ,clear sky,2021-05-21 23:05:18
587,Carmaux,44.051,2.158,50.94,96,100,2.82,FR,overcast clouds,2021-05-21 23:05:18
588,Solnechnyy,50.7214,136.6319,68.83,57,48,5.5,RU,scattered clouds,2021-05-21 23:05:19
589,Junction City,39.0286,-96.8314,80.4,72,75,10.0,US,broken clouds,2021-05-21 23:04:55
590,Emerald,-23.5333,148.1667,63.34,55,41,12.71,AU,scattered clouds,2021-05-21 23:05:19
591,Norfolk,42.1668,-71.2495,80.55,57,1,3.0,US,clear sky,2021-05-21 23:05:19
592,Maesteg,51.6093,-3.6582,51.15,95,100,15.26,GB,light rain,2021-05-21 23:05:06
593,Topolobampo,25.6,-109.05,89.06,30,40,14.97,MX,scattered clouds,2021-05-21 23:05:19
594,Tutoia,-2.7619,-42.2744,79.39,88,18,7.74,BR,few clouds,2021-05-21 23:05:20
595,Priiskovyy,51.9333,116.6333,33.85,98,100,7.96,RU,moderate rain,2021-05-21 23:05:20
596,Puerto Carreno,6.189,-67.4859,84.76,67,94,7.36,CO,overcast clouds,2021-05-21 23:05:20
597,Kamenka,51.3223,42.7678,56.62,93,58,7.87,RU,broken clouds,2021-05-21 23:05:21
598,Rock Springs,41.5875,-109.2029,62.04,44,1,22.95,US,clear sky,2021-05-21 23:05:21
599,Sorland,67.667,12.6934,41.9,83,96,22.91,NO,overcast clouds,2021-05-21 23:05:21
600,Olovyannaya,50.95,115.5667,34.05,95,100,16.71,RU,heavy snow,2021-05-21 23:05:21
601,Shakawe,-18.3667,21.85,57.24,46,0,5.75,BW,clear sky,2021-05-21 23:05:22
602,Maldonado,-34.6667,-54.9167,59.23,88,100,16.71,UY,light rain,2021-05-21 23:05:22
603,Las Choapas,17.9333,-94.0833,84.25,57,36,13.04,MX,scattered clouds,2021-05-21 23:05:22
604,Khash,28.2211,61.2158,70.79,15,0,5.84,IR,clear sky,2021-05-21 23:05:22
605,Altagracia De Orituco,9.8601,-66.3814,78.73,70,95,6.91,VE,overcast clouds,2021-05-21 23:05:23
606,Prince Rupert,54.3161,-130.3201,57.99,63,100,3.44,CA,overcast clouds,2021-05-21 23:05:23
607,Kearney,40.6995,-99.0815,79.0,61,40,28.77,US,scattered clouds,2021-05-21 23:05:23
608,Castelo Do Piaui,-5.3222,-41.5525,79.09,56,38,6.24,BR,scattered clouds,2021-05-21 23:05:23
609,Kapuskasing,49.4169,-82.4331,65.86,93,100,7.67,CA,overcast clouds,2021-05-21 23:05:24
610,Leningradskiy,69.3833,178.4167,32.09,88,70,2.21,RU,broken clouds,2021-05-21 23:05:24
611,Kushiro,42.975,144.3747,48.7,96,100,10.33,JP,overcast clouds,2021-05-21 23:05:24
612,Elk City,35.412,-99.4043,81.28,54,40,16.11,US,scattered clouds,2021-05-21 23:04:06
613,Jizan,17.3333,42.6667,86.63,60,0,4.88,SA,clear sky,2021-05-21 23:05:25
614,Visby,57.6409,18.296,45.95,93,20,8.05,SE,few clouds,2021-05-21 23:05:25
615,Blagodatnoye,45.3997,42.5867,67.12,85,85,4.99,RU,overcast clouds,2021-05-21 23:05:25
616,Muisne,0.6,-80.0333,77.02,85,93,10.96,EC,overcast clouds,2021-05-21 23:05:25
617,Langfang,39.5097,116.6947,79.14,43,1,3.94,CN,clear sky,2021-05-21 23:05:26
618,Shirgaon,19.7,72.7,83.95,72,68,10.42,IN,broken clouds,2021-05-21 23:05:26
619,Ketchikan,55.3422,-131.6461,54.07,66,90,12.66,US,overcast clouds,2021-05-21 23:05:26
620,Kothapet,19.3333,79.4833,83.14,66,51,6.6,IN,broken clouds,2021-05-21 23:05:26
621,Sokolow Podlaski,52.4068,22.2531,58.08,88,100,12.71,PL,light rain,2021-05-21 23:05:27
622,Fillmore,43.6666,-92.1002,78.49,83,40,11.5,US,scattered clouds,2021-05-21 23:05:27
623,Baraboo,43.4711,-89.7443,71.74,91,90,3.0,US,overcast clouds,2021-05-21 23:05:27
624,Honiara,-9.4333,159.95,83.91,74,99,1.72,SB,overcast clouds,2021-05-21 23:05:27
625,Shubarkuduk,49.1447,56.4872,64.42,56,34,6.8,KZ,scattered clouds,2021-05-21 23:05:28
626,Ayagoz,47.9714,80.4392,49.51,78,93,4.97,KZ,overcast clouds,2021-05-21 23:05:28
627,Kanigoro,-8.13,112.219,72.32,93,33,2.8,ID,scattered clouds,2021-05-21 23:05:28
628,Tianpeng,30.9866,103.9393,70.63,72,98,2.71,CN,overcast clouds,2021-05-21 23:05:29
629,Patea,-39.7583,174.4833,57.67,68,95,10.27,NZ,overcast clouds,2021-05-21 23:05:29
630,Vidim,56.4088,103.1106,39.52,40,70,2.24,RU,broken clouds,2021-05-21 23:05:29
631,Buala,-8.145,159.5921,83.8,75,67,2.98,SB,broken clouds,2021-05-21 23:05:29
632,Makubetsu,45.3714,141.8211,55.58,77,92,13.18,JP,overcast clouds,2021-05-21 23:05:30
633,Huilong,31.8111,121.655,68.04,83,99,10.25,CN,overcast clouds,2021-05-21 23:02:28
634,Saint Pete Beach,27.7253,-82.7412,86.05,48,1,3.0,US,clear sky,2021-05-21 23:05:30
635,Praia,14.9215,-23.5087,70.34,83,20,11.5,CV,few clouds,2021-05-21 23:05:30
636,Canon City,38.441,-105.2424,79.95,28,1,5.01,US,clear sky,2021-05-21 23:05:31
637,Baoqing,46.3317,132.2111,72.3,46,42,7.87,CN,scattered clouds,2021-05-21 23:05:31
638,Celestun,20.8667,-90.4,76.06,86,93,17.16,MX,overcast clouds,2021-05-21 23:05:31
639,Ippy,6.2679,21.2247,70.95,92,95,2.42,CF,light rain,2021-05-21 23:05:28
640,San Jose Pinula,14.5461,-90.4114,73.92,52,40,4.0,GT,scattered clouds,2021-05-21 23:05:31
641,Kibondo,-3.5864,30.7203,60.73,88,0,3.53,TZ,clear sky,2021-05-21 23:05:32
642,Vila,42.0304,-8.1588,45.32,95,94,3.24,PT,overcast clouds,2021-05-21 23:05:32
643,Sao Felix Do Xingu,-6.6447,-51.995,76.39,85,42,2.86,BR,scattered clouds,2021-05-21 23:00:36
644,Vitim,59.4511,112.5578,42.51,47,99,3.0,RU,overcast clouds,2021-05-21 23:05:32
645,Librazhd,41.1794,20.315,49.3,85,17,3.04,AL,few clouds,2021-05-21 23:05:32
646,Kirando,-7.4167,30.6,72.55,71,56,7.27,TZ,broken clouds,2021-05-21 23:05:33
647,Kloulklubed,7.0419,134.2556,81.1,75,97,10.45,PW,overcast clouds,2021-05-21 23:05:33
648,Glinka,54.6404,32.8781,42.66,93,15,6.26,RU,few clouds,2021-05-21 23:05:33
649,Manica,49.0,-1.1667,49.41,80,45,17.43,FR,scattered clouds,2021-05-21 23:05:33
650,Maltahohe,-24.8333,16.9833,50.9,40,0,10.92,NA,clear sky,2021-05-21 23:05:34
651,Cabinda,-5.55,12.2,78.8,86,82,4.83,AO,broken clouds,2021-05-21 23:05:34
652,Port Hedland,-20.3167,118.5667,60.85,41,0,4.61,AU,clear sky,2021-05-21 23:05:34
653,Beringovskiy,63.05,179.3167,32.5,91,92,1.3,RU,overcast clouds,2021-05-21 23:05:35
654,Barra Do Bugres,-15.0725,-57.1811,84.24,50,81,3.98,BR,broken clouds,2021-05-21 23:05:35
655,Taltal,-25.4,-70.4833,63.39,72,32,5.26,CL,scattered clouds,2021-05-21 23:05:35
656,El Campo,29.1966,-96.2697,82.89,76,75,11.39,US,broken clouds,2021-05-21 23:05:35
657,Belawan,3.7755,98.6832,77.29,89,100,4.05,ID,overcast clouds,2021-05-21 23:05:36
658,Koumac,-20.5667,164.2833,74.68,64,22,14.45,NC,few clouds,2021-05-21 23:05:36
659,Havre-Saint-Pierre,50.2334,-63.5986,55.76,94,90,4.61,CA,overcast clouds,2021-05-21 23:05:36
660,Lethem,3.3803,-59.7968,79.52,80,88,9.86,GY,overcast clouds,2021-05-21 23:05:36
661,Beni Mazar,28.4962,30.8029,72.0,56,0,17.72,EG,clear sky,2021-05-21 23:05:37
662,Alyangula,-13.8483,136.4192,79.39,72,74,12.95,AU,broken clouds,2021-05-21 23:05:37
663,Port Macquarie,-31.4333,152.9167,65.89,84,72,9.78,AU,broken clouds,2021-05-21 23:05:37
664,Kazanskoye,55.6448,69.235,62.04,52,8,6.98,RU,clear sky,2021-05-21 23:05:38
665,Moose Factory,51.2585,-80.6094,40.98,93,90,6.91,CA,light rain,2021-05-21 23:05:38
666,Sisophon,13.5859,102.9737,79.34,84,100,6.98,KH,overcast clouds,2021-05-21 23:04:31
667,Dwarka,22.2394,68.9678,83.62,78,10,18.1,IN,clear sky,2021-05-21 23:05:38
668,Kruisfontein,-34.0033,24.7314,48.88,79,0,10.04,ZA,clear sky,2021-05-21 23:05:39
669,Saravan,39.7196,45.6483,56.05,41,8,8.12,AM,clear sky,2021-05-21 23:05:39
670,Murbad,19.25,73.4,85.21,77,75,6.06,IN,broken clouds,2021-05-21 23:05:39
671,Buzoesti,44.5833,24.9167,51.78,84,55,0.87,RO,broken clouds,2021-05-21 23:05:39
672,Nuuk,64.1835,-51.7216,30.81,93,90,17.27,GL,overcast clouds,2021-05-21 23:05:40
673,Tubuala,9.5167,-79.0333,83.34,84,99,10.98,PA,overcast clouds,2021-05-21 23:05:40
674,Lewistown,40.5992,-77.5714,89.01,27,1,6.91,US,clear sky,2021-05-21 23:05:40
675,Zavyalovo,54.5053,82.4484,48.02,92,100,9.84,RU,light rain,2021-05-21 23:05:40
676,Oktyabrskoye,43.0645,44.7417,86.14,47,100,5.61,RU,overcast clouds,2021-05-21 23:05:41
677,Yar-Sale,66.8333,70.8333,45.48,91,26,8.57,RU,scattered clouds,2021-05-21 23:05:41
678,Nagua,19.3832,-69.8474,71.65,87,75,6.78,DO,broken clouds,2021-05-21 23:05:41
679,Santander,43.4647,-3.8044,55.45,84,90,3.0,ES,overcast clouds,2021-05-21 23:05:41
680,Carahue,-38.7,-73.1667,48.4,86,77,2.1,CL,broken clouds,2021-05-21 23:05:42
681,Long,18.0761,99.8326,78.75,81,34,1.74,TH,scattered clouds,2021-05-21 23:05:42
682,Monterey,36.2505,-121.2516,67.06,23,0,16.2,US,clear sky,2021-05-21 23:05:42
683,Yakovlevskoye,55.4419,37.9506,50.5,81,0,6.71,RU,light rain,2021-05-21 23:05:43
684,Flin Flon,54.7682,-101.865,35.67,96,100,5.55,CA,overcast clouds,2021-05-21 23:05:43
685,Edson,53.5835,-116.4356,56.07,28,4,5.21,CA,clear sky,2021-05-21 23:05:43
686,Ingham,42.6,-84.3833,84.38,32,1,8.05,US,clear sky,2021-05-21 23:05:43
687,Adamovka,51.5223,59.9396,61.97,69,37,2.59,RU,scattered clouds,2021-05-21 23:05:44
688,Basco,20.4487,121.9702,83.59,81,18,12.5,PH,few clouds,2021-05-21 23:05:44
689,Dali,25.7,100.1833,60.06,92,13,5.5,CN,few clouds,2021-05-21 23:05:44
690,Chicama,-7.8447,-79.1469,63.14,77,29,8.48,PE,scattered clouds,2021-05-21 23:05:44
691,Chegdomyn,51.1167,133.0167,69.37,67,56,3.06,RU,broken clouds,2021-05-21 23:05:45
692,Goderich,43.7501,-81.7165,68.85,69,100,7.92,CA,overcast clouds,2021-05-21 23:05:45
693,Olga,43.7444,135.2892,55.65,86,100,7.25,RU,overcast clouds,2021-05-21 23:05:45
694,Chokwe,-24.5333,32.9833,71.74,70,80,13.76,MZ,broken clouds,2021-05-21 23:05:45
